key_mlbam,key_bbref,name_last,name_first
121113,reynoro02,Reynolds,Ronn
407576,rivermi02,Rivera,Mike
117301,kravida01,Kravitz,Danny
123844,walkewe01,Walker,Welday
110788,beechma01,Beech,Matt
593871,polanjo01,Polanco,Jorge
119400,morrijo06,Morris,John
680735,coxau01,Cox,Austin
691548,munozro02,Muñoz,Rolddy
116089,holloji01,Holloway,Jim
817698,poreesa01,Poree,Salvador
518960,lucrojo01,Lucroy,Jonathan
116758,jordari03,Jordan,Ricardo
817023,tayloal01,Taylor,Alfred
596043,mengdda01,Mengden,Daniel
518875,kellesh01,Kelley,Shawn
819381,gilmole02,Gilmore,Lefty
117264,koresar01,Kores,Art
573016,martiky01,Martin,Kyle
277184,wisema01,Wise,Matt
216897,snydeky01,Snyder,Kyle
111228,borbope02,Borbón,Pedro
116538,jestevi01,Jester,Virgil
672386,kirkal01,Kirk,Alejandro
115654,haywora01,Hayworth,Ray
117872,lohrmbi01,Lohrman,Bill
119026,michaca01,Michaels,Cass
116042,hoganha01,Hogan,Malachi
658305,garcied01,García,Edgar
111314,boydga01,Boyd,Gary
122100,sheckji01,Sheckard,Jimmy
608701,refsnro01,Refsnyder,Rob
817241,smith11,Smith,
113906,espyce01,Espy,Cecil
123393,tomsto01,Toms,Tommy
110014,abbotod01,Abbott,Ody
685410,battepe01,Battenfield,Peyton
115289,haddiha01,Haddix,Harvey
600887,delpomi01,Del Pozo,Miguel
120040,oranto01,Oran,Tom
701305,dezenza01,Dezenzo,Zach
572008,owingch01,Owings,Chris
110427,baergca01,Baerga,Carlos
119315,moorera02,Moore,Ray
492698,walshmi99,Walsh,Mike
110642,barthle01,Bartholomew,Les
124218,whitnpi01,Whitney,Pinky
113245,delsaga01,Del Savio,Garton
817141,souelhe01,Souell,Herb
118289,marklge01,Markland,Gene
571974,murphjr01,Murphy,J. R.
675650,mercami01,Mercado,Michael
119493,mullemo01,Mullen,Ford
111720,burkeji01,Burke,Jimmy
150102,coggida01,Coggin,Dave
817452,rojoju01,Rojo,Julio
112626,cookmi01,Cook,Mike
150433,davisbe01,Davis,Ben
118988,messebu01,Messenger,Andrew
430627,fortuba01,Fortunato,Bartolomé
117883,lombalo01,Lombardo,Lou
817458,rogerna01,Rogers,Nat
121300,robinva01,Robinson,Val
682995,barcohu01,Barco,Hunter
123406,torrejo01,Torre,Joe
816771,walkeca01,Walker,Casey
115870,hestela01,Hesterfer,Larry
120580,pilledu01,Pillette,Duane
425857,mannida01,Manning,David
451491,zumayjo01,Zumaya,Joel
808963,sasakro01,Sasaki,Roki
595371,rearich01,Rearick,Chris
122269,singlel01,Singleton,Elmer
670224,misneka01,Misner,Kameron
656413,faircst01,Fairchild,Stuart
116986,kennera01,Kennedy,Ray
669467,pallaan01,Pallante,Andre
116682,jonesdo01,Jones,Doug
543228,gomesya01,Gomes,Yan
641341,bashlty01,Bashlor,Tyler
133343,wilsopr01,Wilson,Preston
116163,hortori01,Horton,Ricky
115162,grimebu01,Grimes,Burleigh
123819,walkedi01,Walker,Dixie
118893,meadsda01,Meads,Dave
680604,castabl01,Castano,Blas
818616,kimbrhe01,Kimbro,Henry
123882,walshjo02,Walsh,John
116099,holmash01,Holman,Shawn
118945,mendoma01,Mendoza,Mario
122584,spencji01,Spencer,Jim
689266,dodddy01,Dodd,Dylan
676059,westbjo01,Westburg,Jordan
110578,barneep01,Barnes,Eppie
123343,tillmjo01,Tillman,Johnny
122693,starrbi01,Starr,William
122392,smithge02,Smith,George
114230,flenehu01,Flener,Huck
116447,jacksbi01,Jackson,Bill
111383,brandro01,Brand,Ron
430649,ochoaiv01,Ochoa,Iván
429481,mouncto01,Mounce,Tony
817307,serrebo01,Serrell,Bonnie
456499,pattesc01,Patterson,Scott
116947,kellyjo02,Kelly,John
124293,willile01,Williams,Lefty
110071,adcocjo01,Adcock,Joe
820695,applere01,Applegate,Red
819619,evansbi03,Evans,Bill
119423,mortoca01,Morton,Carl
122577,spencch01,Spencer,Chet
818932,hudspro01,Hudspeth,Robert
116128,hoopemi01,Hooper,Mike
110114,alcalsa01,Alcalá,Santo
122683,staplda02,Stapleton,Dave
124267,wilkile01,Wilkie,Aldon
816740,wardpi02,Ward,Pinky
111130,boardfr01,Boardman,Frederick
641853,mckayda02,McKay,David
111486,brittja01,Brittin,Jack
114847,glavelu01,Glavenich,Luke
491646,gomezje01,Gómez,Jeanmar
517059,depaujo02,De Paula,José
122855,stransa01,Strang,Sammy
596295,gombeau01,Gomber,Austin
488776,chapmja02,Chapman,Jaye
459967,lecursa01,LeCure,Sam
115460,hardyca01,Hardy,Carroll
114930,gonzafe01,González,Fernando
120769,primra01,Prim,Ray
121531,ruckejo01,Rucker,Johnny
820042,cockeji01,Cockerham,Jimmy
408249,manonju01,Mañón,Julio
116019,hoeyja01,Hoey,Jack
113072,daughja01,Daugherty,Jack
114060,fenneho01,Fenner,Horace
115783,henrybu01,Henry,Butch
150419,d'amije02,D'Amico,Jeff
118509,mcandji01,McAndrew,Jim
664954,sullibr01,Sullivan,Brett
122303,skowrbi01,Skowron,Bill
600301,motteta01,Motter,Taylor
120153,pacheal01,Pacheco,Alex
122907,stumpge01,Stumpf,George
117474,langefr01,Lange,Frank
122341,smazajo01,Smaza,Joe
621248,garzara01,Garza,Ralph
113230,deleolu01,DeLeón,Luis
124199,whitemi01,Whitehead,Milt
116473,jamesbe01,James,Bert
115535,harrige01,Harris,Gene
120395,peppela01,Pepper,Laurin
606995,hancoju01,Hancock,Justin
122371,smithda02,Smith,Dave
817684,powelbi02,Powell,Bill
116490,janowvi01,Janowicz,Vic
119347,moranmi01,Morandini,Mickey
119701,nelsoro01,Nelson,Rocky
119843,norrimi01,Norris,Mike
122427,smithro01,Smith,Roy
122636,staffbi01,Stafford,Bill
136734,doteloc01,Dotel,Octavio
122739,stenhmi01,Stenhouse,Mike
608335,funkhky01,Funkhouser,Kyle
818939,huberjo02,Huber,John
122599,spilmha01,Spilman,Harry
115898,hicksbu01,Hicks,Buddy
118949,menento01,Menéndez,Tony
117087,kingsa01,King,Sam
123734,virdobi01,Virdon,Bill
817909,overtal01,Overton,Albert
115305,haguebi01,Hague,Bill
407882,stranpa02,Strange,Pat
642136,thaisma01,Thaiss,Matt
451186,millela02,Milledge,Lastings
115212,grunwal01,Grunwald,Al
820336,brownge04,Brown,George
115937,hillhe02,Hill,Herman
474443,dejesiv02,De Jesús,Iván
115929,hillbe01,Hill,Belden
122267,sinerho01,Siner,Hosea
114471,fuhros01,Fuhr,Oscar
114413,freezja01,Freeze,Jake
118490,maynebr01,Mayne,Brent
120700,pottne01,Pott,Nellie
113896,escoban01,Escobar,Ángel
571439,alvarrj01,Alvarez,R. J.
400291,moseldu01,Moseley,Dustin
117994,lukacro01,Lukachyk,Rob
676220,elledse01,Elledge,Seth
119931,o'delbi01,O'Dell,Billy
111494,brockjo01,Brock,John
121620,sagerpo01,Sager,Pony
112584,connoto01,Connolly,Tom
110635,barryja01,Barry,Jack
444444,atkinmi01,Atkins,Mitch
119401,morriwa01,Morris,Walter
111252,bosmadi01,Bosman,Dick
115521,harrigr01,Harris,Greg
547888,tanakma01,Tanaka,Masahiro
110118,aldresc01,Aldred,Scott
292294,figuelu01,Figueroa,Luis
669302,gilbelo01,Gilbert,Logan
119172,minneda01,Minahan,Dan
112561,conlajo01,Conlan,Jocko
115576,hartsto01,Hartsel,Topsy
430599,blantjo01,Blanton,Joe
123801,wakefti01,Wakefield,Tim
819953,crawfsa02,Crawford,Sam
150393,armasto02,Armas,Tony
111360,bradycl01,Brady,Cliff
117448,landdo01,Land,Doc
120099,osterbi01,Oster,Bill
119045,milanho01,Milan,Horace
110541,bannoji01,Bannon,Jimmy
117931,loucksc01,Loucks,Scott
657656,laurera01,Laureano,Ramón
115799,herbero01,Herbel,Ron
110565,barkeal01,Barker,Al
122223,sigaffr01,Sigafoos,Frank
818758,johnsji06,Johnson,Jimmy
471919,nunezjh01,Núñez,Jhonny
111853,cacered01,Cáceres,Edgar
117181,kneisru01,Kneisch,Rudy
117037,kieckda01,Kiecker,Dana
113279,dephito01,DePhillips,Tony
116359,hustaca01,Husta,Carl
113792,elderhe01,Elder,Henry
124680,yostgu01,Yost,Gus
458679,belljo01,Bell,Josh
115075,graydo01,Gray,Dolly
122053,shannfr01,Shannon,Frank
669194,nelsory01,Nelson,Ryne
118285,mariore01,Marion,Red
115235,guisele01,Guise,Lefty
124025,webstmi01,Webster,Mitch
820523,bennesa01,Bennett,Sam
119296,moorege02,Moore,Gene
134263,wilsoto02,Wilson,Tom
506747,penafr01,Peña,Francisco
119154,millwke01,Millwood,Kevin
116095,holmabr02,Holman,Brad
136661,santama01,Santana,Marino
117969,lubrast01,Lubratich,Steve
116198,howarch02,Howard,Chris
121073,rensato01,Rensa,Tony
816758,walketo05,Walker,Tony
120909,ramosed01,Ramos,Edgar
118954,menzete01,Menze,Ted
118704,mcgiljo01,McGillen,John
116575,johnsda01,Johnson,Darrell
113050,darincl01,Daringer,Cliff
492619,bezdehu99,Bezdek,Hugo
119611,myattge01,Myatt,George
120142,owensja01,Owens,Jack
819624,etcheca01,Etchegoyen,Carlos
117916,lopezau01,López,Aurelio
115454,hardilo01,Hardie,Lou
819480,fox03,Fox,
686842,mooremc01,Moore,McKinley
116598,johnsyo01,Johnson,Youngy
113848,engeljo01,Engel,Joe
118023,luzingr01,Luzinski,Greg
692285,guerrlu01,Guerrero,Luis
115509,harrijo01,Harrington,Joe
665734,felipan01,Felipe,Angel
117292,krameto01,Kramer,Tom
123467,trimbjo01,Trimble,Joe
118278,marbewa01,Marbet,Walt
817112,starkji01,Starks,Jim
124503,wojnaed01,Wojna,Ed
607054,peterja01,Peterson,Jace
818248,mccoywa01,McCoy,Walter
114365,foxbi01,Fox,Bill
818170,merrisc01,Merritt,Schute
114836,givenbr01,Givens,Brian
111748,burnsfa01,Burns,Farmer
150409,parkech01,Parker,Christian
467856,monasca01,Monasterios,Carlos
114992,gottji01,Gott,Jim
663765,woodfja01,Woodford,Jake
116565,johnsbo04,Johnson,Bob
594815,ferreje01,Ferrell,Jeff
114501,gablega02,Gabler,John
666277,soriage01,Soriano,George
120806,purdypi01,Purdy,Pid
668674,erceglu01,Erceg,Lucas
542583,aguilje01,Aguilar,Jesús
643550,somsela01,Somsen,Layne
120322,payneha01,Payne,Harley
111220,boonera01,Boone,Ray
117941,lovelva01,Lovelace,Vance
134182,saipemi01,Saipe,Mike
594943,nealza01,Neal,Zach
114518,gainede01,Gainer,Del
118908,meekda01,Meek,Frank
115921,higuete01,Higuera,Teddy
687066,yanger01,Yang,Eric
641432,calhowi01,Calhoun,Willie
119925,o'conjo02,O'Connor,Johnny
116558,johnsra01,Johnson,Rankin
818104,monde03,Mondell,
122056,shannow01,Shannon,Owen
114765,gielpa01,Giel,Paul
683627,molinan01,Molina,Anthony
620454,castijo03,Castillo,José
445216,mccutda01,McCutchen,Daniel
110353,ashlebi01,Ashley,Billy
676628,contrma01,Contreras,Mark
123561,umbriji01,Umbricht,Jim
113468,doomsha01,Dooms,Harry
122990,surkoma01,Surkont,Max
118753,mcinnst01,McInnis,Stuffy
119659,nashji01,Nash,Jim
124193,whitebi01,White,Bill
120747,prattto02,Pratt,Todd
123927,warddi01,Ward,Dick
118792,mclauby01,McLaughlin,Byron
112711,cosgrmi01,Cosgrove,Mike
819614,evansfe01,Evans,Felix
114448,friscfr01,Frisch,Frankie
461836,lambech01,Lambert,Chris
116881,keatlgr01,Keatley,Greg
111662,buckldi01,Buckley,Dick
542942,blairca01,Blair,Carson
114846,glassja01,Glasscock,Jack
408226,britoju01,Brito,Juan
606336,martelu02,Marté,Luis
115306,hahndo01,Hahn,Don
122556,spadebo01,Spade,Bob
114997,gouzzcl01,Gouzzie,Claude
116709,jonesre01,Jones,Red
112944,cunnijo01,Cunningham,Joe
805249,kempot01,Kemp,Otto
124748,zaungr01,Zaun,Gregg
674681,plassmi01,Plassmeyer,Michael
122522,sojolu01,Sojo,Luis
114435,friedcy01,Fried,Cy
444886,mccleza01,McClellan,Zach
110657,baskeji01,Baskette,Jim
112026,carpifr01,Carpin,Frank
120396,peppera01,Pepper,Ray
460677,wadeco01,Wade,Cory
123495,tuckeol01,Tucker,Ollie
117169,klugmjo01,Klugmann,Joe
124270,wilkima01,Wilkins,Marc
113488,dosteda01,Doster,David
124143,wheelha01,Wheeler,Harry
124739,zambred01,Zambrano,Eddie
517451,ortizjo05,Ortiz,Joe
543223,glennbr01,Glenn,Brad
121871,schroke01,Schrom,Ken
623439,gartory01,Garton,Ryan
122897,stuardi01,Stuart,Dick
124073,wellsgr01,Wells,Greg
500721,medinyo01,Medina,Yoervis
680739,windejo01,Winder,Josh
113354,dietzdu01,Dietz,Lloyd
666208,speasal01,Speas,Alex
111936,campbpa01,Campbell,Paul
115102,greenpa01,Greene,Paddy
119250,monroed01,Monroe,Ed
114262,floydbo01,Floyd,Bobby
119658,nashco01,Nash,Cotton
819008,hockebr01,Hocker,Bruce
820369,brookje02,Brooks,Jess
118579,mccloji01,McCloskey,Jim
133980,frankmi02,Frank,Mike
121101,reynoar01,Reynolds,Archie
817895,padroju01,Padrón,Juan
119216,moellda01,Moeller,Danny
607259,martini01,Martínez,Nick
121648,sampebi01,Sampen,Bill
642840,harvejo01,Harvey,Joe
817707,pool03,Pool,
820068,clarkma03,Clark,Maceo
118655,mcdougi01,McDougald,Gil
116307,humphal01,Humphrey,Al
122513,snyderu01,Snyder,Russ
110783,bedgoph01,Bedgood,Phil
121360,rodrito01,Rodríguez,Tony
117367,kunzea01,Kunz,Earl
111631,brunero01,Bruner,Roy
543351,jacksja01,Jackson,Jay
123238,thomapi01,Thomas,Pinch
121406,rojasco01,Rojas,Cookie
124391,wilsoze01,Wilson,Zeke
116967,keltyjo01,Kelty,John
123213,tewksbo01,Tewksbury,Bob
119000,metzgbu01,Metzger,Butch
425471,gobblji01,Gobble,Jimmy
670050,ridinst01,Ridings,Stephen
116136,hoovebu01,Hoover,William
453954,hartke01,Hart,Kevin
111780,burtsmo01,Burtschy,Moe
120589,pinnaed01,Pinnance,Ed
118545,mccarro01,McCardell,Roger
116787,judniwa01,Judnich,Wally
123640,vandufr01,Van Dusen,Fred
118659,mcdowsa01,McDowell,Sam
150208,rayke01,Ray,Ken
124185,whitero02,White,Rondell
818830,jeffedo01,Jefferson,Don
817306,cephaan01,Sephus,Andrew
477132,kershcl01,Kershaw,Clayton
122152,shielto01,Shields,Tommy
425543,wilsojo03,Wilson,Josh
612434,castrmi01,Castro,Miguel
818255,mcclubo02,McClure,Bob
116477,jamesch02,James,Chris
123309,thondi01,Thon,Dickie
112178,chambro01,Chambers,Rome
110250,andercr01,Anderson,Craig
110265,andreed01,Andrews,Ed
816898,treadha01,Treadwell,Harold
115561,hartefr01,Harter,Frank
110995,bilkost01,Bilko,Steve
110762,beckri01,Beck,Rich
668715,steersp01,Steer,Spencer
114368,foyjo01,Foy,Joe
492665,merrist99,Merrill,Stump
817404,russeew01,Russell,Ewing
543506,maurebr01,Maurer,Brandon
116761,jordati01,Jordan,Tim
115303,hagerri01,Hagerman,Rip
117592,learyti01,Leary,Tim
817761,perrywa01,Perry,Walter
119453,motama01,Mota,Manny
123726,vinafe01,Viña,Fernando
820072,clarkal03,Clark,Alex
120972,reardph01,Reardon,Phil
115794,henshro01,Henshaw,Roy
123604,valdera01,Valdez,Rafael
116137,hopejo01,Hope,John
110396,averiea01,Averill,Earl
113940,evansre01,Evans,Red
117923,lopezma01,López,Marcelino
114655,gatesjo01,Gates,Joe
123454,trekeha01,Trekell,Harry
117347,kubskgi01,Kubski,Gil
232994,stricsc02,Strickland,Scott
622505,alcanvi01,Alcántara,Victor
115387,hamlike01,Hamlin,Ken
116639,johnsbi02,Johnson,Bill
115350,halldi01,Hall,Dick
573113,rendato01,Renda,Tony
407093,jodiebr01,Jodie,Brett
122862,straujo01,Straub,Joe
116559,johnsab02,Johnson,Abbie
816483,womacja01,Womack,James
818709,jones11,Jones,
120016,o'neied01,O'Neil,Ed
120045,ordonre01,Ordóñez,Rey
115042,granted01,Grant,Eddie
120768,prietar01,Prieto,Ariel
112118,castica01,Castillo,Carmelo
111510,brookha01,Mauer,Fred
276526,walkeke02,Walker,Kevin
119093,milleed01,Miller,Ed
115639,hayesbe01,Hayes,Ben
670036,festama01,Festa,Matt
123045,sweenbi03,Sweeney,Bill
120650,polhema01,Polhemus,Mark
117823,littljo01,Littlefield,John
119841,norriji01,Norris,Jim
819615,evanscl01,Evans,Clarence
119436,mosesje01,Moses,Jerry
121553,rungepa01,Runge,Paul
110338,arochre01,Arocha,René
453068,costami01,Costanzo,Mike
111908,caminke01,Caminiti,Ken
121810,schilch01,Schilling,Chuck
112807,crawfst01,Crawford,Steve
119869,nunnajo01,Nunnally,Jon
119605,mussepa01,Musser,Paul
123205,terwidi01,Terwilliger,Dick
121836,schmimi01,Schmidt,Mike
115588,hasendo01,Hasenmayer,Don
150021,mcdonda02,McDonald,Darnell
119150,millsdi01,Mills,Dick
444436,webbry01,Webb,Ryan
117569,laydege01,Layden,Gene
122511,snydejo02,Snyder,John
124046,weingel01,Weingartner,Elmer
122282,sistisi01,Sisti,Sibby
123401,torboje01,Torborg,Jeff
119718,nenro01,Nen,Robb
605508,tilsoch01,Tilson,Charlie
112329,clarkji01,Clark,Jim
819323,gordohe01,Gordon,Herman
545363,turneja01,Turner,Jacob
113510,dowiejo01,Dowie,Joe
122384,smither01,Smith,Ernie
444468,rondohe01,Rondón,Héctor
452657,lestejo01,Lester,Jon
819294,graywi01,Gray,Willie
110639,bartedi01,Bartell,Dick
112188,chaneda01,Chaney,Darrel
121255,rixeyep01,Rixey,Eppa
119588,murraam01,Murray,Amby
123478,troupqu01,Trouppe,Quincy
124028,weckbpe01,Weckbecker,Pete
115696,heflira01,Heflin,Randy
110113,alburvi01,Albury,Vic
114154,fishbsa01,Fishburn,Sam
111159,bohnejo01,Bohnet,John
124498,wohlema01,Wohlers,Mark
113274,dented01,Dent,Eddie
235094,alvarju01,Alvarez,Juan
119977,olinfr01,Olin,Frank
121981,seiboso01,Seibold,Socks
111890,callale01,Callahan,Leo
118748,mchenau01,McHenry,Austin
815800,turnete99,Turner,Ted
621035,tayloch03,Taylor,Chris
119922,o'conda01,O'Connor,Dan
112741,couside01,Cousineau,Dee
111194,bongini01,Bongiovanni,Nino
110890,berblje01,Berblinger,Jeff
429341,mckeoja99,McKeon,Jack
150211,buchabr01,Buchanan,Brian
818507,lewisji03,Lewis,Jim
121803,scherha01,Scherer,Harry
460055,maybejo02,Mayberry,John
136730,pickeca01,Pickering,Calvin
541650,perezhe01,Pérez,Hernán
119863,noyeswi01,Noyes,Win
117863,loftoke01,Lofton,Kenny
276533,weberbe01,Weber,Ben
150466,abernbr01,Abernathy,Brent
110878,bentlcy01,Bentley,Cy
115771,hennele01,Hennessy,Les
124305,willied01,Williams,Eddie
110399,avilera01,Avilés,Ramón
446481,rodrise01,Rodríguez,Sean
572241,washida01,Washington,David
123606,valdese01,Valdez,Sergio
820104,chape01,Chapel,
123914,wardpi01,Ward,Piggy
621082,lemoija01,Lemoine,Jacob
445224,smithma04,Smith,Matt
625510,mejiaer01,Mejia,Erick
110612,barrefr01,Barrett,Frank
424505,garcire01,Garcia,Reynaldo
679922,duranca01,Duran,Carlos
113655,durhaed01,Durham,Ed
571510,boydma01,Boyd,Matt
114679,geerbi01,Geer,Billy
120601,pitkoal01,Pitko,Alex
117446,lanceri01,Lancellotti,Rick
124780,ziskri01,Zisk,Richie
118581,mcclobi01,McCloskey,Bill
276534,rodrigu01,Rodríguez,Guillermo
113253,demerjo01,DeMerit,John
818860,jacksli01,Jackson,Lincoln
818910,hydeco01,Hyde,Cowan
112255,choatdo01,Choate,Don
470516,duranlu01,Durango,Luis
116847,karnsbi01,Karns,Bill
695734,lileda01,Lile,Daylen
119392,morrebi01,Morrell,Bill
113975,faheyho01,Fahey,Howard
116635,johnswa01,Johnson,Walter
542923,beeleda01,Beeler,Dallas
503444,delacjo01,De La Cruz,Joel
113109,davisgl01,Davis,Glenn
518444,beavabl01,Beavan,Blake
118091,mackto01,Mack,Tony
123034,sweench01,Sweeney,Charlie
117329,krsniro01,Krsnich,Rocky
113451,donnebl01,Donnelly,Blix
122984,sundigo01,Sundin,Gordie
112449,cogswed01,Cogswell,Ed
123814,walketi01,Walker,Tillie
119716,nelsobi01,Nelson,Bill
466459,rosarsa02,Rosario,Sandy
113976,faheybi01,Fahey,Bill
111683,bullibu01,Bulling,Terry
111077,blankcl01,Blankenship,Cliff
123856,wallade01,Wallace,Derek
523989,delarru01,De La Rosa,Rubby
124546,woodada01,Woodard,Darrell
119842,norrile01,Norris,Leo
121508,rowelba01,Rowell,Bama
819201,hannile01,Hannibal,Leo
122639,stahlja01,Stahl,Jake
119630,myersbi01,Myers,Billy
444430,toregwy01,Toregas,Wyatt
671790,bolanro01,Bolaños,Ronald
117374,kusnyar01,Kusnyer,Art
117497,laporfr01,LaPorte,Frank
596012,krameke01,Kramer,Kevin
430913,hennebr01,Hennessey,Brad
116304,hulveha01,Hulvey,Hank
115982,hitchst01,Hitchcock,Sterling
112486,colembo01,Coleman,Bob
111026,bithohi01,Bithorn,Hiram
121729,sawyewi01,Sawyer,Will
434698,gorecre01,Gorecki,Reid
123991,watted01,Watt,Eddie
685301,gorskma01,Gorski,Matt
119169,minerra01,Miner,Ray
124717,youngro01,Youngs,Ross
430897,swishni01,Swisher,Nick
430629,hanrajo01,Hanrahan,Joel
119736,newelto01,Newell,Tom
116541,jetersh01,Jeter,Shawn
592660,ravelra01,Ravelo,Rangel
430907,shortri01,Short,Rick
122706,steelel01,Steele,Elmer
133342,ledeeri01,Ledée,Ricky
115195,groteje02,Grotewold,Jeff
110910,berkefr01,Berkelbach,Frank
111878,calhoja01,Calhoun,Jack
112961,curryst01,Curry,Steve
111251,bosleth01,Bosley,Thad
425651,fordma01,Ford,Matt
124158,whitcbo01,Whitcher,Bob
124314,willige02,Williams,Gerald
113675,dwyerfr01,Dwyer,Frank
116003,hodesch01,Hodes,Charlie
657524,bormajo01,Bormann,John
818630,kempge01,Kemp,George
122567,speckcl01,Speck,Cliff
111990,careypa01,Carey,Paul
457708,uptonju01,Upton,Justin
817417,ruizan01,Ruiz,Antonio
643617,reiniza01,Reininger,Zac
116435,jackslo01,Jackson,Lou
120269,pashnla01,Pashnick,Larry
406324,hernaad01,Hernández,Adrián
110645,bartlbi01,Bartley,Bill
124081,weltedi01,Welteroth,Dick
116623,johnsro05,Johnson,Rondin
112016,carneed01,Carnett,Eddie
819209,hamilji01,Hamilton,Jim
818336,martife03,Martin,Felix
543548,milonto01,Milone,Tommy
122771,steveto01,Steverson,Todd
110378,augusda01,Augustine,Dave
110682,batisto01,Batista,Tony
115732,heltoto01,Helton,Todd
113270,dennido01,Dennis,Don
820400,branige01,Branigan,George
114830,giordto01,Giordano,Tommy
671109,ederja01,Eder,Jake
625643,lopezre01,López,Reynaldo
686676,leeko01,Lee,Korey
818784,johns19,Johnson,
112196,chapmed01,Chapman,Ed
819159,harrihe02,Harris,Henry
116139,hopkido01,Hopkins,Don
820493,black05,Blackburn,
818826,jeffewi01,Jefferson,Willie
664701,taylobe10,Taylor,Ben
113823,ellisba01,Ellison,Babe
816603,willibo03,Williams,Bob
117673,lemonma01,Lemongello,Mark
681715,hernahe01,Hernandez,Heriberto
118921,meistjo01,Meister,John
115171,grimsro02,Grimsley,Ross
119209,mizerjo01,Mizerock,John
817087,stile02,Stiles,
113042,dannebu01,Danner,Buck
119930,o'deapa01,O'Dea,Paul
656529,hentgsa01,Hentges,Sam
543022,chatwty01,Chatwood,Tyler
666198,kieboca01,Kieboom,Carter
606149,gallegi01,Gallegos,Giovanny
111467,brighha01,Bright,Harry
119192,mitchjo01,Mitchell,Johnny
112362,clarkto01,Clarke,Tommy
121880,schulfr02,Schulte,Fred
116679,jonesda01,Jones,Davy
492625,buckeal99,Buckenberger,Al
113941,evansto01,Evans,Tom
113603,dugasgu01,Dugas,Gus
112571,connafr01,Connaughton,Frank
116007,hodgego01,Hodge,Gomer
624647,gonzavi02,González,Victor
115932,hillda01,Hill,Dave
818148,millefl01,Miller,Flash
820508,binghbi01,Bingham,Bingo
474284,rasmuco02,Rasmus,Cory
519437,withrch01,Withrow,Chris
400099,romanja01,Romano,Jason
114724,gertelo01,Gertenrich,Lou
818992,hollale01,Holland,Lew
113713,eastero01,Easterwood,Roy
121712,saundde01,Saunders,Dennis
113477,dormach01,Dorman,Charlie
121472,rossbu01,Ross,Buster
702284,youngco01,Young,Cole
657088,wallfo01,Wall,Forrest
116620,johnsbo01,Johnson,Bob
122941,sullida01,Sullivan,Dan
446560,hugherh01,Hughes,Rhyne
817201,smitheu01,Smith,Eugene
115967,hinklgo01,Hinkle,Gordie
113148,davismi01,Davison,Mike
110261,andreki01,Andrew,Kim
122752,stephri01,Stephenson,Riggs
117159,klingru01,Kling,Rudy
115987,hoagmy01,Hoag,Myril
673513,matsuyu01,Matsui,Yuki
118231,mangupe01,Mangual,Pepe
111804,butchma01,Butcher,Max
112036,carrema01,Carreon,Mark
502162,castran01,Castro,Ángel
819782,dialke01,Dial,Kermit
122343,smilebi01,Smiley,Bill
114251,floredo01,Florence,Don
114623,garmami01,Garman,Mike
817369,santolo99,Santop,Louis
316792,rodrijo04,Rodríguez,José
119417,morrijo02,Morrissey,John
110928,berroge01,Berroa,Gerónimo
118731,mcgrite01,McGriff,Terry
120740,prallwi01,Prall,Willie
